Sale_Id,Order ID,Customer ID,Product ID,Location_Id,Sales,Unit_Sale,Quantity,Discount,Profit
7128,US-2013-117541,JM-16195,OFF-PA-10001609,401,16.45,3.29,5,0,7.567
7129,US-2013-117541,JM-16195,FUR-FU-10000550,401,19.92,4.98,4,0,6.5736
7180,US-2013-144351,RC-19960,TEC-PH-10001644,34,89.97,29.99,3,0,25.1916
9178,CA-2013-166618,DP-13000,TEC-PH-10003356,398,13.98,6.99,2,0,3.9144
9179,CA-2013-166618,DP-13000,OFF-AR-10001725,398,23.65,23.65,1,0,6.149
1911,CA-2013-105963,SC-20770,TEC-AC-10003832,324,99.39,33.13,3,0,40.7499
2240,CA-2013-146633,TG-21310,OFF-BI-10003527,322,1016.792,1270.99,1,0.2,381.297
2241,CA-2013-146633,TG-21310,OFF-BI-10002982,322,38.136,6.81,7,0.2,13.3476
4397,CA-2013-148740,AH-10690,TEC-PH-10002549,526,361.376,225.86,2,0.2,27.1032
8411,CA-2013-130820,ON-18715,FUR-TA-10001768,70,630.024,262.51,4,0.4,-199.5076
163,CA-2013-154508,RD-19900,OFF-EN-10001990,76,28.4,5.68,5,0,13.348
6791,CA-2013-124527,IM-15055,OFF-BI-10004967,502,8.32,2.08,5,0.2,2.808
5115,CA-2013-150658,MS-17365,OFF-BI-10004140,76,10.776,4.49,3,0.2,3.3675
8566,CA-2013-134110,BG-11035,TEC-PH-10002350,577,67.176,27.99,3,0.2,6.7176
8567,CA-2013-134110,BG-11035,OFF-PA-10000697,577,15.232,4.76,4,0.2,5.5216
8666,CA-2013-118500,HJ-14875,OFF-SU-10004231,530,49.5,9.9,5,0,13.365
2511,CA-2013-136812,AW-10930,OFF-ST-10003470,419,1117.92,279.48,4,0,55.896
3948,CA-2013-119963,SN-20710,OFF-AR-10003514,439,6.368,3.98,2,0.2,1.0348
3949,CA-2013-119963,SN-20710,OFF-LA-10003510,439,48.848,30.53,2,0.2,15.8756
3950,CA-2013-119963,SN-20710,OFF-PA-10001970,439,19.648,12.28,2,0.2,6.6312
3951,CA-2013-119963,SN-20710,FUR-CH-10003817,439,255.108,60.74,6,0.3,-18.222
4375,CA-2013-158575,SB-20290,OFF-AP-10002998,271,103.968,21.66,6,0.2,16.8948
4960,CA-2013-166226,TC-21535,TEC-PH-10003357,324,61.192,76.49,1,0.2,6.1192
4961,CA-2013-166226,TC-21535,OFF-AP-10002867,324,67.84,67.84,1,0,18.3168
5163,CA-2013-115378,AJ-10945,FUR-CH-10000863,572,301.96,150.98,2,0,33.2156
5517,US-2013-138408,KC-16255,TEC-AC-10003870,251,1319.96,329.99,4,0,527.984
8158,CA-2013-103464,PG-18820,TEC-AC-10002842,527,595,119,5,0,95.2
9587,CA-2013-108630,BE-11410,OFF-BI-10002437,114,61.12,15.28,5,0.2,22.156
681,CA-2013-164511,DJ-13630,OFF-BI-10003305,397,14.352,5.98,3,0.2,4.6644
682,CA-2013-164511,DJ-13630,OFF-ST-10002583,397,64.96,32.48,2,0,2.5984
683,CA-2013-164511,DJ-13630,OFF-ST-10004507,397,68.6,17.15,4,0,18.522
1106,US-2013-110156,EH-13945,OFF-ST-10000642,249,100.704,20.98,6,0.2,-16.3644
1107,US-2013-110156,EH-13945,FUR-FU-10000206,249,2.328,2.91,2,0.6,-0.7566
1108,US-2013-110156,EH-13945,OFF-BI-10003676,249,10.78,10.78,5,0.8,-17.248
1109,US-2013-110156,EH-13945,OFF-FA-10003495,249,58.368,6.08,12,0.2,21.888
1110,US-2013-110156,EH-13945,OFF-EN-10003798,249,40.968,17.07,3,0.2,13.8267
1111,US-2013-110156,EH-13945,TEC-PH-10003589,249,71.96,17.99,5,0.2,25.186
1112,US-2013-110156,EH-13945,OFF-PA-10004735,249,10.368,6.48,2,0.2,3.6288
1113,US-2013-110156,EH-13945,OFF-BI-10002609,249,1.192,2.98,2,0.8,-2.0264
1475,CA-2013-113138,NP-18685,OFF-AR-10003770,404,17.28,2.88,6,0,5.0112
1476,CA-2013-113138,NP-18685,OFF-BI-10000320,404,17.712,7.38,3,0.2,6.4206
5236,CA-2013-111143,TT-21265,OFF-AP-10001947,254,54.96,18.32,3,0,15.9384
6029,CA-2013-157364,LT-17110,OFF-AR-10003752,262,18.48,11.55,2,0.2,6.006
8323,CA-2013-130778,ND-18370,OFF-AP-10000595,318,8.74,4.37,2,0,2.2724
8324,CA-2013-130778,ND-18370,OFF-PA-10001509,318,44.75,8.95,5,0,20.585
9466,CA-2013-126858,JM-15265,FUR-FU-10000448,546,31.96,15.98,2,0,1.598
159,CA-2013-114104,NP-18670,OFF-LA-10002475,163,14.62,7.31,2,0,6.8714
160,CA-2013-114104,NP-18670,TEC-PH-10004536,163,944.93,134.99,7,0,236.2325
290,CA-2013-110772,NZ-18565,OFF-FA-10002983,112,19.096,3.41,7,0.2,6.6836
291,CA-2013-110772,NZ-18565,OFF-LA-10004689,112,18.496,2.89,8,0.2,6.2424
292,CA-2013-110772,NZ-18565,TEC-AC-10002001,112,255.984,159.99,2,0.2,54.3966
293,CA-2013-110772,NZ-18565,FUR-BO-10004709,112,86.97,57.98,3,0.5,-48.7032
1034,CA-2013-109820,AG-10390,OFF-PA-10000955,96,15.696,6.54,3,0.2,5.1012
1035,CA-2013-109820,AG-10390,OFF-BI-10003460,96,2.628,4.38,2,0.7,-1.9272
1036,CA-2013-109820,AG-10390,OFF-BI-10000474,96,14.427,16.03,3,0.7,-10.5798
3239,US-2013-127971,DW-13195,FUR-CH-10003774,246,318.43,90.98,5,0.3,-77.333
3240,US-2013-127971,DW-13195,TEC-PH-10003095,246,122.92,21.95,7,0.2,46.095
3241,US-2013-127971,DW-13195,FUR-FU-10000023,246,7.068,5.89,3,0.6,-2.8272
4407,CA-2013-100041,BF-10975,OFF-PA-10001622,111,9.08,4.54,2,0,4.086
4408,CA-2013-100041,BF-10975,OFF-PA-10000418,111,314.55,104.85,3,0,150.984
4409,CA-2013-100041,BF-10975,OFF-BI-10000343,111,4.91,4.91,1,0,2.3077
5366,CA-2013-107790,EH-13990,TEC-PH-10004539,249,151.192,188.99,1,0.2,13.2293
5398,CA-2013-145492,MC-17605,OFF-AP-10003622,325,39,3.25,12,0,11.31
5479,CA-2013-121356,SJ-20500,OFF-BI-10002133,401,128.4,42.8,3,0,62.916
6492,CA-2013-113845,FA-14230,FUR-BO-10004695,427,289.568,180.98,2,0.2,10.8588
6493,CA-2013-113845,FA-14230,OFF-ST-10003327,427,39.72,9.93,5,0.2,4.4685
6494,CA-2013-113845,FA-14230,TEC-PH-10003357,427,244.768,76.49,4,0.2,24.4768
6835,CA-2013-142615,BM-11575,TEC-AC-10004803,375,27.88,13.94,2,0,3.9032
3033,US-2013-114293,JH-16180,FUR-CH-10003833,219,195.136,60.98,4,0.2,-12.196
3522,CA-2013-114482,DM-13345,OFF-PA-10003845,145,40.46,5.78,7,0,19.8254
3523,CA-2013-114482,DM-13345,TEC-PH-10001580,145,404.94,134.98,3,0,109.3338
4824,CA-2013-140018,CK-12205,TEC-MA-10000752,112,30.345,14.45,7,0.7,-24.276
4825,CA-2013-140018,CK-12205,FUR-CH-10003817,112,127.554,60.74,3,0.3,-9.111
4826,CA-2013-140018,CK-12205,FUR-FU-10001876,112,77.952,32.48,3,0.2,15.5904
5891,CA-2013-146157,RD-19720,OFF-PA-10001790,92,38.432,48.04,1,0.2,13.4512
5892,CA-2013-146157,RD-19720,OFF-ST-10001590,92,21.568,13.48,2,0.2,1.6176
5893,CA-2013-146157,RD-19720,TEC-AC-10003657,92,81.576,33.99,3,0.2,2.0394
5983,CA-2013-114895,MV-18190,OFF-PA-10000232,398,12.96,6.48,2,0,6.3504
6371,CA-2013-113425,JK-16120,FUR-BO-10002598,399,113.568,70.98,2,0.2,12.7764
9216,CA-2013-152646,TH-21235,OFF-PA-10004451,322,32.4,6.48,5,0,15.552
1288,CA-2013-154711,TB-21355,FUR-FU-10000397,399,39.88,19.94,2,0,11.1664
1289,CA-2013-154711,TB-21355,OFF-BI-10000605,399,12.192,3.81,4,0.2,4.1148
1290,CA-2013-154711,TB-21355,OFF-AR-10001860,399,20.82,6.94,3,0,7.4952
2774,CA-2013-131576,RD-19585,OFF-BI-10002852,149,49.44,16.48,3,0,24.2256
6083,US-2013-132577,JE-15475,OFF-BI-10004040,246,6.216,5.18,6,0.8,-9.6348
6084,US-2013-132577,JE-15475,OFF-AR-10003481,246,23.616,3.28,9,0.2,2.6568
6085,US-2013-132577,JE-15475,TEC-AC-10000387,246,24.032,15.02,2,0.2,-0.6008
6086,US-2013-132577,JE-15475,OFF-LA-10000262,246,2.088,2.61,1,0.2,0.6786
6087,US-2013-132577,JE-15475,OFF-BI-10003196,246,4.488,3.74,6,0.8,-6.732
8080,US-2013-164945,CA-12055,OFF-BI-10001524,399,134.272,20.98,8,0.2,46.9952
2919,CA-2013-160129,LS-17200,OFF-FA-10002763,451,15.8,3.95,5,0.2,2.37
2920,CA-2013-160129,LS-17200,FUR-FU-10002088,451,14.368,8.98,2,0.2,3.9512
2921,CA-2013-160129,LS-17200,FUR-FU-10003976,451,70.448,12.58,7,0.2,12.3284
1060,CA-2013-105284,MG-17650,OFF-FA-10001754,450,4.416,1.84,3,0.2,1.6008
1397,CA-2013-124485,NC-18340,OFF-BI-10000822,398,17.216,5.38,4,0.2,6.0256
1398,CA-2013-124485,NC-18340,OFF-PA-10004971,398,11.56,5.78,2,0,5.6644
1399,CA-2013-124485,NC-18340,TEC-AC-10002323,398,88.4,22.1,4,0,11.492
1400,CA-2013-124485,NC-18340,OFF-PA-10004888,398,6.48,6.48,1,0,3.1104
1503,CA-2013-100468,AT-10435,TEC-PH-10001300,326,33.52,20.95,2,0.2,3.352
1504,CA-2013-100468,AT-10435,FUR-FU-10000010,326,9.94,4.97,2,0,3.0814
1664,CA-2013-128531,NS-18505,OFF-ST-10001325,130,41.92,10.48,5,0.2,3.668
1665,CA-2013-128531,NS-18505,TEC-AC-10002049,130,297.576,123.99,3,0.2,-7.4394
1666,CA-2013-128531,NS-18505,OFF-FA-10002676,130,4.344,1.81,3,0.2,0.8688
1667,CA-2013-128531,NS-18505,TEC-AC-10003023,130,94.992,59.37,2,0.2,-2.3748
1668,CA-2013-128531,NS-18505,OFF-PA-10000167,130,74.352,30.98,3,0.2,23.235
1669,CA-2013-128531,NS-18505,OFF-AR-10003405,130,14.04,5.85,3,0.2,1.5795
1894,CA-2013-100083,CD-11980,OFF-PA-10000241,349,24.784,30.98,1,0.2,7.745
3525,CA-2013-132731,GA-14515,TEC-PH-10004120,131,657.552,136.99,6,0.2,49.3164
3891,US-2013-163881,SP-20860,TEC-AC-10003033,323,659.9,329.95,2,0,217.767
3892,US-2013-163881,SP-20860,FUR-CH-10001394,323,1684.752,350.99,6,0.2,210.594
3893,US-2013-163881,SP-20860,TEC-AC-10000420,323,559.92,69.99,8,0,190.3728
4116,CA-2013-163573,AC-10450,OFF-BI-10004632,544,1219.96,304.99,5,0.2,381.2375
4272,CA-2013-123806,LA-16780,FUR-FU-10000965,34,207.76,51.94,4,0,85.1816
5701,CA-2013-125661,CA-12055,OFF-EN-10001532,99,40.752,16.98,3,0.2,15.282
5702,CA-2013-125661,CA-12055,TEC-AC-10004855,99,139.96,34.99,5,0.2,-22.7435
6244,CA-2013-165561,CR-12580,OFF-SU-10004782,42,25.35,8.45,3,0,7.605
8373,CA-2013-113726,SC-20680,FUR-FU-10003535,544,82.26,27.42,3,0,33.7266
9770,CA-2013-123533,SC-20050,FUR-BO-10001619,236,339.92,84.98,5,0.2,8.498
9771,CA-2013-123533,SC-20050,OFF-PA-10001609,236,10.528,3.29,4,0.2,3.4216
9772,CA-2013-123533,SC-20050,OFF-AP-10002765,236,42.384,26.49,2,0.2,4.2384
3464,CA-2013-165470,HJ-14875,OFF-PA-10004675,261,5.08,6.35,1,0.2,1.651
6574,CA-2013-160535,BP-11050,OFF-ST-10000689,457,563.4,140.85,4,0,67.608
6575,CA-2013-160535,BP-11050,TEC-MA-10004255,457,319.92,39.99,8,0,118.3704
6978,US-2013-119298,EP-13915,TEC-PH-10002564,266,59.98,29.99,2,0,17.994
7687,CA-2013-169838,BB-11545,FUR-TA-10001095,258,1568.61,174.29,9,0,329.4081
7688,CA-2013-169838,BB-11545,OFF-BI-10004002,258,17.3,17.3,1,0,8.304
7689,CA-2013-169838,BB-11545,TEC-AC-10004518,258,160,20,8,0,62.4
7772,CA-2013-108196,CS-12505,OFF-BI-10000545,293,456.588,760.98,2,0.7,-304.392
7773,CA-2013-108196,CS-12505,TEC-MA-10000418,293,4499.985,2999.99,5,0.7,-6599.978
7774,CA-2013-108196,CS-12505,TEC-AC-10000926,293,59.976,24.99,3,0.2,11.9952
8343,CA-2013-132549,JK-15370,OFF-ST-10001325,251,73.36,10.48,7,0,19.8072
8647,CA-2013-113341,MH-17455,FUR-CH-10004698,327,194.352,80.98,3,0.2,19.4352
1452,CA-2013-133711,MC-17425,OFF-PA-10001685,371,70.98,10.14,7,0,34.7802
1453,CA-2013-133711,MC-17425,OFF-BI-10000666,371,91.68,30.56,3,0,45.84
1454,CA-2013-133711,MC-17425,OFF-BI-10004352,371,33.75,6.75,5,0,16.875
1455,CA-2013-133711,MC-17425,TEC-MA-10000010,371,3040,380,8,0,1459.2
2073,CA-2013-129693,TC-20980,OFF-BI-10002954,544,7.312,4.57,2,0.2,2.5592
2242,US-2013-126893,CT-11995,TEC-PH-10004165,452,494.982,274.99,3,0.4,-115.4958
5274,US-2013-158309,PA-19060,OFF-BI-10000145,360,3.744,3.12,4,0.7,-2.6208
5924,CA-2013-130288,DK-13225,FUR-TA-10002958,400,313.176,260.98,2,0.4,-120.0508
7729,CA-2013-106915,GA-14515,OFF-AR-10000716,166,17.856,5.58,4,0.2,4.2408
8384,CA-2013-145135,CD-12790,TEC-AC-10003447,548,59.97,19.99,3,0,14.9925
8385,CA-2013-145135,CD-12790,OFF-PA-10004285,548,13.36,6.68,2,0,6.4128
9124,US-2013-158288,EH-13945,OFF-BI-10003364,453,78.759,29.17,9,0.7,-57.7566
9650,CA-2013-107104,MS-17365,FUR-BO-10002213,326,3406.664,500.98,8,0.15,160.3136
9651,CA-2013-107104,MS-17365,OFF-AR-10004269,326,37.17,4.13,9,0,10.4076
9652,CA-2013-107104,MS-17365,OFF-AP-10000055,326,64.96,32.48,2,0,19.488
9653,CA-2013-107104,MS-17365,FUR-FU-10002937,326,595.38,99.23,6,0,297.69
1772,CA-2013-129686,GG-14650,OFF-ST-10004337,93,97.984,61.24,2,0.2,-24.496
1773,CA-2013-129686,GG-14650,TEC-AC-10001266,93,62.4,13,6,0.2,19.5
1932,CA-2013-152121,CC-12670,TEC-PH-10002483,543,271.992,339.99,1,0.2,23.7993
2212,CA-2013-162313,VB-21745,OFF-AP-10003842,310,167.292,30.98,6,0.1,29.7408
3476,CA-2013-144911,RW-19630,TEC-AC-10004633,430,34.95,6.99,5,0,15.378
3477,CA-2013-144911,RW-19630,OFF-BI-10000977,430,152,30.4,5,0,69.92
5902,CA-2013-159639,PC-18745,FUR-FU-10001889,614,31.56,10.52,3,0,10.4148
7201,CA-2013-104276,HF-14995,TEC-PH-10001944,188,116.76,145.95,1,0.2,14.595
7202,CA-2013-104276,HF-14995,FUR-TA-10001039,188,331.023,85.98,7,0.45,-114.3534
8623,US-2013-114230,CM-12235,OFF-ST-10000876,454,39.808,12.44,4,0.2,3.9808
9812,CA-2013-117583,CB-12025,OFF-PA-10001246,159,25.92,6.48,4,0,12.4416
9813,CA-2013-117583,CB-12025,OFF-AR-10000658,159,34.65,11.55,3,0,9.702
9814,CA-2013-117583,CB-12025,OFF-PA-10000100,159,204.95,40.99,5,0,100.4255
9815,CA-2013-117583,CB-12025,OFF-BI-10004233,159,79.95,15.99,5,0,38.376
186,CA-2013-105018,SK-19990,OFF-BI-10001890,178,7.16,3.58,2,0,3.4368
2850,CA-2013-123617,AJ-10780,OFF-BI-10002976,434,7.434,4.13,6,0.7,-5.6994
4887,CA-2013-163167,RF-19345,FUR-CH-10004477,342,182.67,60.89,3,0,52.9743
4888,CA-2013-163167,RF-19345,TEC-AC-10003441,342,101.7,16.95,6,0,6.102
4889,CA-2013-163167,RF-19345,OFF-ST-10004459,342,1126.02,375.34,3,0,56.301
4890,CA-2013-163167,RF-19345,OFF-ST-10003805,342,1263.3,210.55,6,0,315.825
7364,CA-2013-127243,DS-13180,TEC-PH-10004539,451,340.182,188.99,3,0.4,-73.7061
7365,CA-2013-127243,DS-13180,OFF-FA-10004076,451,12.672,1.98,8,0.2,2.6928
7366,CA-2013-127243,DS-13180,OFF-BI-10003166,451,6.888,11.48,2,0.7,-5.0512
7367,CA-2013-127243,DS-13180,OFF-ST-10002301,451,32.544,20.34,2,0.2,-7.7292
7368,CA-2013-127243,DS-13180,FUR-CH-10002647,451,347.802,70.98,7,0.3,-24.843
3612,US-2013-131674,NC-18535,TEC-AC-10004864,130,58.416,36.51,2,0.2,16.7946
7879,CA-2013-160241,DR-12940,FUR-FU-10003806,30,242.176,151.36,4,0.6,-302.72
3487,US-2013-134761,DB-13210,TEC-PH-10002890,237,36.192,45.24,1,0.2,2.7144
8531,CA-2013-156748,BS-11755,OFF-PA-10000380,150,33.36,8.34,4,0,16.68
8532,CA-2013-156748,BS-11755,OFF-PA-10002713,150,13.76,6.88,2,0,6.3296
8533,CA-2013-156748,BS-11755,OFF-ST-10001370,150,496.86,70.98,7,0,24.843
8534,CA-2013-156748,BS-11755,FUR-CH-10000513,150,389.97,129.99,3,0,35.0973
103,CA-2013-129903,GZ-14470,OFF-PA-10004040,493,23.92,5.98,4,0,11.7208
1178,CA-2013-113621,JE-15745,FUR-CH-10001270,498,172.5,86.25,2,0,51.75
1179,CA-2013-113621,JE-15745,TEC-PH-10003931,498,179.97,59.99,3,0,44.9925
2055,CA-2013-136434,RD-19480,FUR-FU-10001196,488,17.31,5.77,3,0,5.193
2197,CA-2013-136483,AG-10390,OFF-AR-10000940,275,4.704,2.94,2,0.2,0.4116
3471,US-2013-150035,CL-11890,FUR-FU-10003724,530,16.74,8.37,2,0,4.3524
4249,CA-2013-157336,SJ-20500,OFF-BI-10004236,178,88.08,14.68,6,0,40.5168
4250,CA-2013-157336,SJ-20500,FUR-CH-10004997,178,751.92,187.98,4,0,150.384
4683,CA-2013-127698,MV-18190,TEC-PH-10003811,474,863.928,119.99,9,0.2,86.3928
8112,CA-2013-130393,JM-15865,FUR-CH-10002647,521,248.43,70.98,5,0.3,-17.745
8113,CA-2013-130393,JM-15865,OFF-AP-10004859,521,11.648,14.56,4,0.8,-30.8672
8114,CA-2013-130393,JM-15865,FUR-CH-10004477,521,85.246,60.89,2,0.3,-1.2178
8393,CA-2013-142594,EJ-14155,TEC-PH-10000193,191,137.94,45.98,3,0,35.8644
8394,CA-2013-142594,EJ-14155,FUR-FU-10002045,191,111.15,22.23,5,0,48.906
8395,CA-2013-142594,EJ-14155,OFF-AP-10002945,191,901.95,300.65,3,0,297.6435
8396,CA-2013-142594,EJ-14155,FUR-TA-10001095,191,366.009,174.29,3,0.3,-47.0583
8681,CA-2013-143805,JD-15895,OFF-AP-10002945,490,2104.55,300.65,7,0,694.5015
8682,CA-2013-143805,JD-15895,OFF-SU-10004664,490,40.7,8.14,5,0,11.803
9171,US-2013-155768,LB-16795,FUR-FU-10000448,432,31.96,15.98,2,0,1.598
9172,US-2013-155768,LB-16795,OFF-PA-10001357,432,47.9,47.9,1,0,22.992
9173,US-2013-155768,LB-16795,OFF-ST-10002292,432,1112.94,370.98,3,0,222.588
9174,US-2013-155768,LB-16795,OFF-EN-10001219,432,22.92,7.64,3,0,11.2308
9205,CA-2013-104689,FH-14365,OFF-AR-10001149,325,23.04,2.88,8,0,6.912
1480,US-2013-108455,MK-18160,OFF-PA-10002262,530,25.92,6.48,4,0,12.4416
1481,US-2013-108455,MK-18160,OFF-PA-10002464,530,40.46,5.78,7,0,19.8254
1482,US-2013-108455,MK-18160,OFF-ST-10002214,530,33.87,11.29,3,0,8.8062
5908,US-2013-113985,KD-16495,OFF-BI-10002353,532,24.704,15.44,2,0.2,9.264
5909,US-2013-113985,KD-16495,OFF-AP-10001303,532,59.7,19.9,3,0,26.865
5910,US-2013-113985,KD-16495,FUR-FU-10003026,532,14.52,4.84,3,0,5.6628
5911,US-2013-113985,KD-16495,OFF-BI-10000632,532,104.184,43.41,3,0.2,33.8598
6468,CA-2013-163804,DB-13270,OFF-ST-10000142,469,2079.4,415.88,5,0,582.232
6469,CA-2013-163804,DB-13270,TEC-PH-10000441,469,629.95,125.99,5,0,176.386
6470,CA-2013-163804,DB-13270,FUR-FU-10004864,469,72.42,12.07,6,0,23.8986
6696,US-2013-155103,JF-15190,OFF-BI-10004318,397,415.176,172.99,3,0.2,134.9322
6697,US-2013-155103,JF-15190,OFF-BI-10004236,397,35.232,14.68,3,0.2,11.4504
6698,US-2013-155103,JF-15190,OFF-PA-10000062,397,54.96,54.96,1,0,26.9304
8496,CA-2013-143154,AS-10225,TEC-AC-10002942,319,165.6,69,3,0.2,-6.21
9251,CA-2013-105354,PW-19030,OFF-BI-10001107,343,115.84,14.48,8,0,54.4448
9485,CA-2013-164770,MY-18295,FUR-BO-10003893,247,781.864,114.98,10,0.32,-137.976
9486,CA-2013-164770,MY-18295,OFF-PA-10003893,247,30.816,4.28,9,0.2,9.63
728,US-2013-150861,EG-13900,OFF-PA-10001954,417,182.72,22.84,8,0,84.0512
729,US-2013-150861,EG-13900,FUR-TA-10002228,417,400.032,333.36,2,0.4,-153.3456
730,US-2013-150861,EG-13900,OFF-ST-10004634,417,33.63,11.21,3,0,10.089
731,US-2013-150861,EG-13900,FUR-CH-10002965,417,542.646,200.98,3,0.1,102.4998
732,US-2013-150861,EG-13900,OFF-LA-10001317,417,6.3,3.15,2,0,3.024
4198,US-2013-161683,CJ-12010,OFF-AP-10000179,452,394.816,123.38,4,0.2,93.7688
4199,US-2013-161683,CJ-12010,OFF-BI-10001072,452,18.192,15.16,4,0.7,-14.5536
5426,CA-2013-153598,NM-18520,TEC-AC-10003870,326,1649.95,329.99,5,0,659.98
5427,CA-2013-153598,NM-18520,FUR-FU-10001085,326,111.9,18.65,6,0,51.474
5830,CA-2013-122063,MM-17920,FUR-TA-10004575,488,581.96,290.98,2,0,104.7528
5831,CA-2013-122063,MM-17920,FUR-CH-10004754,488,29.98,29.98,1,0,8.0946
6160,CA-2013-161025,GM-14440,OFF-ST-10001932,322,772.68,193.17,4,0,108.1752
7909,CA-2013-149762,RD-19720,FUR-TA-10004147,379,268.704,111.96,3,0.2,6.7176
7910,CA-2013-149762,RD-19720,OFF-AR-10001662,379,21.92,2.74,8,0,5.9184
7911,CA-2013-149762,RD-19720,OFF-ST-10001558,379,48.72,16.24,3,0,7.308
7912,CA-2013-149762,RD-19720,FUR-BO-10001337,379,205.666,120.98,2,0.15,-12.098
1223,CA-2013-126004,BM-11140,FUR-FU-10001602,397,113.79,37.93,3,0,20.4822
1224,CA-2013-126004,BM-11140,TEC-AC-10001432,397,78.15,78.15,1,0,34.386
1225,CA-2013-126004,BM-11140,OFF-BI-10004656,397,1.728,2.16,1,0.2,0.6048
1226,CA-2013-126004,BM-11140,OFF-PA-10001685,397,40.56,10.14,4,0,19.8744
1227,CA-2013-126004,BM-11140,OFF-ST-10001418,397,182.94,60.98,3,0,3.6588
1228,CA-2013-126004,BM-11140,OFF-ST-10000676,397,193.86,96.93,2,0,11.6316
1534,CA-2013-139885,EB-13840,OFF-ST-10003324,398,212.88,35.48,6,0,0
5777,CA-2013-105277,LM-17065,OFF-BI-10000301,27,15.528,6.47,3,0.2,5.823
5778,CA-2013-112060,KT-16465,OFF-PA-10000994,528,104.85,104.85,1,0,50.328
14,CA-2013-161389,IM-15070,OFF-BI-10003656,545,407.976,169.99,3,0.2,132.5922
148,CA-2013-114489,JE-16165,TEC-PH-10000215,193,384.45,34.95,11,0,103.8015
149,CA-2013-114489,JE-16165,TEC-PH-10001448,193,149.97,49.99,3,0,5.9988
150,CA-2013-114489,JE-16165,FUR-CH-10000454,193,1951.84,243.98,8,0,585.552
151,CA-2013-114489,JE-16165,OFF-BI-10002735,193,171.55,34.31,5,0,80.6285
3009,CA-2013-124772,JG-15160,FUR-FU-10004748,385,191.82,63.94,3,0,74.8098
3593,CA-2013-108434,JG-15160,OFF-ST-10002615,397,465.18,155.06,3,0,120.9468
4185,CA-2013-143749,AG-10300,FUR-BO-10002853,191,81.94,81.94,1,0,20.485
4597,CA-2013-140564,TC-21475,OFF-AR-10000034,604,33.92,4.24,8,0,13.2288
5060,CA-2013-109722,TP-21130,TEC-PH-10000560,203,699.98,349.99,2,0,195.9944
5061,CA-2013-109722,TP-21130,OFF-ST-10000060,203,584.82,64.98,9,0,70.1784
6872,CA-2013-145009,RF-19345,OFF-LA-10004853,92,11.952,4.98,3,0.2,3.8844
8776,CA-2013-163636,MP-18175,OFF-AR-10001547,93,3.536,2.21,2,0.2,0.3094
9965,CA-2013-146374,HE-14800,FUR-FU-10002671,401,13.4,13.4,1,0,6.432
9966,CA-2013-146374,HE-14800,OFF-PA-10000349,401,4.98,4.98,1,0,2.3406
9967,CA-2013-146374,HE-14800,OFF-EN-10004483,401,109.69,15.67,7,0,51.5543
1133,US-2013-114776,GG-14650,OFF-PA-10004100,13,19.44,6.48,3,0,9.3312
2934,US-2013-169040,GT-14710,TEC-PH-10002310,544,156.792,195.99,1,0.2,13.7193
2935,US-2013-169040,GT-14710,TEC-PH-10002834,544,431.976,179.99,3,0.2,26.9985
2936,US-2013-169040,GT-14710,OFF-EN-10000927,544,35.89,35.89,1,0,16.1505
2937,US-2013-169040,GT-14710,OFF-BI-10001636,544,47.208,8.43,7,0.2,15.3426
2938,US-2013-169040,GT-14710,OFF-PA-10001736,544,248.08,35.44,7,0,116.5976
2939,US-2013-169040,GT-14710,OFF-PA-10000482,544,189.7,37.94,5,0,89.159
2940,US-2013-169040,GT-14710,OFF-BI-10001658,544,59.808,24.92,3,0.2,19.4376
8569,CA-2013-162390,DP-13105,OFF-BI-10004318,231,968.744,172.99,7,0.2,314.8418
8570,CA-2013-162390,DP-13105,OFF-BI-10001721,231,222.352,21.38,13,0.2,77.8232
8571,CA-2013-162390,DP-13105,TEC-CO-10004202,231,479.984,299.99,2,0.2,89.997
9974,US-2013-103674,AP-10720,TEC-PH-10004080,327,271.96,67.99,5,0.2,27.196
9975,US-2013-103674,AP-10720,OFF-AR-10004752,327,18.69,2.67,7,0,5.2332
9976,US-2013-103674,AP-10720,OFF-PA-10000743,327,13.36,6.68,2,0,6.4128
9977,US-2013-103674,AP-10720,TEC-PH-10002496,327,249.584,155.99,2,0.2,31.198
9978,US-2013-103674,AP-10720,OFF-FA-10003467,327,13.86,1.98,7,0,0
9979,US-2013-103674,AP-10720,OFF-BI-10003727,327,13.376,4.18,4,0.2,4.6816
9980,US-2013-103674,AP-10720,OFF-BI-10002026,327,437.472,39.06,14,0.2,153.1152
36,CA-2013-117590,GH-14485,TEC-PH-10004977,487,1097.544,195.99,7,0.2,123.4737
37,CA-2013-117590,GH-14485,FUR-FU-10003664,487,190.92,95.46,5,0.6,-147.963
1299,CA-2013-134425,QJ-19255,TEC-PH-10003555,514,114.95,22.99,5,0,2.299
3104,CA-2013-124562,JP-16135,OFF-BI-10001267,112,12.957,6.17,7,0.7,-9.5018
3479,CA-2013-131289,SP-20620,OFF-AR-10003056,529,8.56,4.28,2,0,2.4824
3480,CA-2013-131289,SP-20620,OFF-PA-10003363,529,45.36,6.48,7,0,21.7728
3481,CA-2013-131289,SP-20620,FUR-TA-10003954,529,1421.664,296.18,6,0.2,-195.4788
5590,CA-2013-115224,DB-13615,OFF-ST-10000615,529,34.05,11.35,3,0,9.534
